scholarship_id,scholarship_name,scholarship_id,ministry,scholarship_type,min_class,max_class,min_marks_required,annual_scholarship_amount,income_limit,eligible_category,apply_link,state,application_deadline,processing_time_days,renewal_eligible,hostel_allowance,book_allowance,monthly_stipend,is_haryana_eligible
SCHOL_07331,West Bengal Post Matric Scholarship for SC/ST/OBC,STATE_WB_001,west bengal government,post-matric,10th Pass,Postgraduate,0,4800,250000,sc/st/obc,wbsed.gov.in,haryana,31-10-2026,61,TRUE,2094,1100,400,TRUE
SCHOL_07384,Post-Matric Scholarship for Students with Disabilities,NSP_010,department of empowerment of persons with disabilities,post-matric,10th Pass,Postgraduate,40,6000,300000,pwd,scholarships.gov.in,haryana,31-10-2026,87,FALSE,420,307,500,TRUE
SCHOL_07402,Saksham Scholarship - Specially Abled (Degree),AICTE_004,aicte,technical degree,Undergraduate,Postgraduate,50,50000,800000,pwd,aicte-india.org,haryana,31-10-2026,71,FALSE,917,1133,4166.666667,TRUE
SCHOL_07408,Saksham Scholarship - Specially Abled (Degree),AICTE_004,aicte,technical degree,Undergraduate,Postgraduate,50,50000,800000,pwd,aicte-india.org,haryana,31-10-2026,37,TRUE,2507,168,4166.666667,TRUE
SCHOL_07411,Pre-Matric Scholarship for SC Students,NSP_001,department of social justice,pre-matric,8th Pass,10th Pass,0,3500,250000,sc,scholarships.gov.in,haryana,31-10-2026,60,TRUE,125,548,291.6666667,TRUE
SCHOL_07421,Post-Matric Scholarship for OBC Students,NSP_008,department of social justice,post-matric,10th Pass,Postgraduate,40,5000,300000,obc,scholarships.gov.in,haryana,31-10-2026,78,FALSE,2376,1193,416.6666667,TRUE
SCHOL_07433,Pragati Scholarship Scheme - Girls (Diploma),AICTE_001,aicte,technical diploma,12th Pass,1st Year,50,50000,600000,female,aicte-india.org,haryana,31-10-2026,47,TRUE,958,1853,4166.666667,TRUE
SCHOL_07435,Post-Matric Scholarship for SC Students,NSP_006,department of social justice,post-matric,10th Pass,Postgraduate,40,5000,250000,sc,scholarships.gov.in,haryana,31-10-2026,83,TRUE,779,1758,416.6666667,TRUE
SCHOL_07441,UP Post Matric Scholarship for SC/ST,STATE_UP_001,uttar pradesh government,post-matric,10th Pass,Postgraduate,0,5200,300000,sc/st,myscheme.up.nic.in,haryana,31-10-2026,34,TRUE,34,875,433.3333333,TRUE
SCHOL_07458,Central Sector Top Class Education SC,SPECIAL_002,department of social justice,undergraduate,Undergraduate,Postgraduate,60,20000,400000,sc,scholarships.gov.in,haryana,31-10-2026,85,FALSE,588,1243,1666.666667,TRUE
SCHOL_07471,Post-Matric Scholarship for OBC Students,NSP_008,department of social justice,post-matric,10th Pass,Postgraduate,40,5000,300000,obc,scholarships.gov.in,haryana,31-10-2026,57,TRUE,2095,1944,416.6666667,TRUE
SCHOL_07472,Pre-Matric Scholarship for OBC Students,NSP_003,department of social justice,pre-matric,8th Pass,10th Pass,0,3500,300000,obc,scholarships.gov.in,haryana,31-10-2026,39,FALSE,2268,1644,291.6666667,TRUE
SCHOL_07491,Pragati Scholarship Scheme - Girls (Diploma),AICTE_001,aicte,technical diploma,12th Pass,1st Year,50,50000,600000,female,aicte-india.org,haryana,31-10-2026,37,TRUE,1145,1473,4166.666667,TRUE
SCHOL_07525,Prime Minister Scholarship Scheme for Armed Forces,NSP_014,ministry of defence,all,8th Pass,Research,50,12000,600000,armed forces ward,scholarships.gov.in,haryana,31-10-2026,57,FALSE,1542,367,1000,TRUE
SCHOL_07547,PM YASASVI Scheme (OBC/EBC/DNT),SPECIAL_001,department of social justice,school,8th Pass,10th Pass,50,75000,600000,obc/ebc/dnt,scholarships.gov.in,haryana,31-10-2026,88,FALSE,2653,1438,6250,TRUE
SCHOL_07561,Maharashtra Post Matric Scholarship for SC/ST/OBC,STATE_MH_001,maharashtra government,post-matric,10th Pass,Postgraduate,0,6000,250000,sc/st/obc,mahacsc.in,haryana,31-10-2026,32,TRUE,976,444,500,TRUE
SCHOL_07568,National Fellowship and Scholarship for Higher Education of ST Students,NSP_013,ministry of tribal affairs,postgraduate,Postgraduate,Research,55,15000,500000,st,scholarships.gov.in,haryana,31-10-2026,82,FALSE,1293,1352,1250,TRUE
SCHOL_07571,Post-Matric Scholarship for ST Students,NSP_007,department of social justice,post-matric,10th Pass,Postgraduate,40,5000,250000,st,scholarships.gov.in,haryana,31-10-2026,89,FALSE,148,1039,416.6666667,TRUE
SCHOL_07583,Prime Minister Scholarship Scheme for Armed Forces,NSP_014,ministry of defence,all,8th Pass,Research,50,12000,600000,armed forces ward,scholarships.gov.in,haryana,31-10-2026,59,FALSE,2291,422,1000,TRUE
SCHOL_07597,Swanath Scholarship (Degree),AICTE_006,aicte,technical degree,Undergraduate,Postgraduate,65,40000,500000,all,aicte-india.org,haryana,31-10-2026,87,FALSE,750,1316,3333.333333,TRUE
SCHOL_07620,Prime Minister Scholarship Scheme for Armed Forces,NSP_014,ministry of defence,all,8th Pass,Research,50,12000,600000,armed forces ward,scholarships.gov.in,haryana,31-10-2026,53,FALSE,1672,290,1000,TRUE
SCHOL_07635,Swanath Scholarship (Degree),AICTE_006,aicte,technical degree,Undergraduate,Postgraduate,65,40000,500000,all,aicte-india.org,haryana,31-10-2026,38,FALSE,1958,1128,3333.333333,TRUE
SCHOL_07641,West Bengal Post Matric Scholarship for SC/ST/OBC,STATE_WB_001,west bengal government,post-matric,10th Pass,Postgraduate,0,4800,250000,sc/st/obc,wbsed.gov.in,haryana,31-10-2026,55,TRUE,1100,679,400,TRUE
SCHOL_07654,Pre-Matric Scholarship for Students with Disabilities,NSP_005,department of empowerment of persons with disabilities,pre-matric,8th Pass,10th Pass,0,4000,300000,pwd,scholarships.gov.in,haryana,31-10-2026,74,FALSE,2172,1338,333.3333333,TRUE
SCHOL_07657,Post-Matric Scholarship for OBC Students,NSP_008,department of social justice,post-matric,10th Pass,Postgraduate,40,5000,300000,obc,scholarships.gov.in,haryana,31-10-2026,84,FALSE,1904,1173,416.6666667,TRUE
SCHOL_07691,Delhi Government Free Wi-Fi with Scholarship,STATE_DL_001,delhi government,all,8th Pass,12th Pass,0,5000,300000,all,delhi.gov.in,haryana,31-10-2026,59,TRUE,778,1533,416.6666667,TRUE
SCHOL_07699,National Means-cum-Merit Scholarship (NMMSS),NSP_011,department of school education,merit-cum-means,8th Pass,12th Pass,55,12000,350000,all,dsel.education.gov.in,haryana,31-10-2026,34,FALSE,2817,672,1000,TRUE
SCHOL_07704,Railway Scholarship Scheme,SPECIAL_003,ministry of railways,all,8th Pass,Postgraduate,0,8000,500000,railway wards,scholarships.gov.in,haryana,31-10-2026,73,TRUE,2161,305,666.6666667,TRUE
SCHOL_07711,Karnataka Post Matric Scholarship for SC,STATE_KA_001,karnataka government,post-matric,10th Pass,Postgraduate,0,5500,250000,sc,karnataka.gov.in,haryana,31-10-2026,66,FALSE,1463,1629,458.3333333,TRUE
SCHOL_07719,UP Post Matric Scholarship for SC/ST,STATE_UP_001,uttar pradesh government,post-matric,10th Pass,Postgraduate,0,5200,300000,sc/st,myscheme.up.nic.in,haryana,31-10-2026,88,FALSE,1438,1250,433.3333333,TRUE
SCHOL_07738,Delhi Government Free Wi-Fi with Scholarship,STATE_DL_001,delhi government,all,8th Pass,12th Pass,0,5000,300000,all,delhi.gov.in,haryana,31-10-2026,36,FALSE,1885,977,416.6666667,TRUE
SCHOL_07753,Swanath Scholarship (Diploma),AICTE_005,aicte,technical diploma,12th Pass,1st Year,55,40000,500000,all,aicte-india.org,haryana,31-10-2026,41,TRUE,2708,639,3333.333333,TRUE
SCHOL_07761,Maharashtra Post Matric Scholarship for SC/ST/OBC,STATE_MH_001,maharashtra government,post-matric,10th Pass,Postgraduate,0,6000,250000,sc/st/obc,mahacsc.in,haryana,31-10-2026,56,TRUE,2978,1462,500,TRUE
SCHOL_07784,Central Sector Top Class Education SC,SPECIAL_002,department of social justice,undergraduate,Undergraduate,Postgraduate,60,20000,400000,sc,scholarships.gov.in,haryana,31-10-2026,85,FALSE,2751,244,1666.666667,TRUE
SCHOL_07825,Central Sector Top Class Education SC,SPECIAL_002,department of social justice,undergraduate,Undergraduate,Postgraduate,60,20000,400000,sc,scholarships.gov.in,haryana,31-10-2026,84,FALSE,2333,1254,1666.666667,TRUE
SCHOL_07828,Post-Matric Scholarship for OBC Students,NSP_008,department of social justice,post-matric,10th Pass,Postgraduate,40,5000,300000,obc,scholarships.gov.in,haryana,31-10-2026,64,TRUE,2948,807,416.6666667,TRUE
SCHOL_07831,Railway Scholarship Scheme,SPECIAL_003,ministry of railways,all,8th Pass,Postgraduate,0,8000,500000,railway wards,scholarships.gov.in,haryana,31-10-2026,57,TRUE,601,48,666.6666667,TRUE
SCHOL_07857,Central Sector Scheme of Scholarship for College & University Students,NSP_012,department of higher education,undergraduate,Undergraduate,Postgraduate,50,10000,450000,all,scholarships.gov.in,haryana,31-10-2026,69,TRUE,2099,1407,833.3333333,TRUE
SCHOL_07901,Post-Matric Scholarship for SC Students,NSP_006,department of social justice,post-matric,10th Pass,Postgraduate,40,5000,250000,sc,scholarships.gov.in,haryana,31-10-2026,50,FALSE,2008,1722,416.6666667,TRUE
SCHOL_07938,Prime Minister Scholarship Scheme for Armed Forces,NSP_014,ministry of defence,all,8th Pass,Research,50,12000,600000,armed forces ward,scholarships.gov.in,haryana,31-10-2026,30,TRUE,2419,1230,1000,TRUE
SCHOL_07959,Pre-Matric Scholarship for ST Students,NSP_002,department of social justice,pre-matric,8th Pass,10th Pass,0,3500,250000,st,scholarships.gov.in,haryana,31-10-2026,79,FALSE,2468,1203,291.6666667,TRUE
SCHOL_07992,PM YASASVI Scheme (OBC/EBC/DNT),SPECIAL_001,department of social justice,school,8th Pass,10th Pass,50,75000,600000,obc/ebc/dnt,scholarships.gov.in,haryana,31-10-2026,56,FALSE,284,1824,6250,TRUE
SCHOL_08019,Pre-Matric Scholarship for OBC Students,NSP_003,department of social justice,pre-matric,8th Pass,10th Pass,0,3500,300000,obc,scholarships.gov.in,haryana,31-10-2026,85,FALSE,206,1228,291.6666667,TRUE
SCHOL_08024,Central Sector Top Class Education SC,SPECIAL_002,department of social justice,undergraduate,Undergraduate,Postgraduate,60,20000,400000,sc,scholarships.gov.in,haryana,31-10-2026,81,TRUE,1596,230,1666.666667,TRUE
SCHOL_08041,Pre-Matric Scholarship for OBC Students,NSP_003,department of social justice,pre-matric,8th Pass,10th Pass,0,3500,300000,obc,scholarships.gov.in,haryana,31-10-2026,88,FALSE,629,1732,291.6666667,TRUE
SCHOL_08057,Ishan Uday Scholarship for NER,UGC_002,ugc,all,8th Pass,Research,50,10000,400000,ner students,ugc.ac.in,haryana,31-10-2026,58,TRUE,961,823,833.3333333,TRUE
SCHOL_08064,UP Post Matric Scholarship for SC/ST,STATE_UP_001,uttar pradesh government,post-matric,10th Pass,Postgraduate,0,5200,300000,sc/st,myscheme.up.nic.in,haryana,31-10-2026,63,TRUE,1553,1099,433.3333333,TRUE
SCHOL_08084,Central Sector Scheme of Scholarship for College & University Students,NSP_012,department of higher education,undergraduate,Undergraduate,Postgraduate,50,10000,450000,all,scholarships.gov.in,haryana,31-10-2026,65,FALSE,2905,1387,833.3333333,TRUE
SCHOL_08098,Swanath Scholarship (Degree),AICTE_006,aicte,technical degree,Undergraduate,Postgraduate,65,40000,500000,all,aicte-india.org,haryana,31-10-2026,31,TRUE,2294,947,3333.333333,TRUE
SCHOL_08154,National Scholarship for Postgraduate Studies,UGC_001,ugc,postgraduate,Postgraduate,Research,60,20000,600000,all,ugc.ac.in,haryana,31-10-2026,83,TRUE,723,1547,1666.666667,TRUE
SCHOL_08168,Pragati Scholarship Scheme - Girls (Diploma),AICTE_001,aicte,technical diploma,12th Pass,1st Year,50,50000,600000,female,aicte-india.org,haryana,31-10-2026,86,TRUE,386,1957,4166.666667,TRUE
SCHOL_08177,Tamil Nadu Post Matric Scholarship for SC/OBC,STATE_TN_001,tamil nadu government,post-matric,10th Pass,Postgraduate,0,5000,200000,sc/obc,tnscholarship.gov.in,haryana,31-10-2026,49,TRUE,1639,1459,416.6666667,TRUE
SCHOL_08188,Central Sector Top Class Education SC,SPECIAL_002,department of social justice,undergraduate,Undergraduate,Postgraduate,60,20000,400000,sc,scholarships.gov.in,haryana,31-10-2026,31,TRUE,1432,668,1666.666667,TRUE
SCHOL_08190,PM YASASVI Scheme (OBC/EBC/DNT),SPECIAL_001,department of social justice,school,8th Pass,10th Pass,50,75000,600000,obc/ebc/dnt,scholarships.gov.in,haryana,31-10-2026,51,FALSE,1287,1326,6250,TRUE
SCHOL_08194,National Means-cum-Merit Scholarship (NMMSS),NSP_011,department of school education,merit-cum-means,8th Pass,12th Pass,55,12000,350000,all,dsel.education.gov.in,haryana,31-10-2026,60,TRUE,2707,911,1000,TRUE
SCHOL_08215,Saksham Scholarship - Specially Abled (Degree),AICTE_004,aicte,technical degree,Undergraduate,Postgraduate,50,50000,800000,pwd,aicte-india.org,haryana,31-10-2026,73,TRUE,2185,1644,4166.666667,TRUE
SCHOL_08219,Central Sector Top Class Education SC,SPECIAL_002,department of social justice,undergraduate,Undergraduate,Postgraduate,60,20000,400000,sc,scholarships.gov.in,haryana,31-10-2026,67,FALSE,194,1211,1666.666667,TRUE
SCHOL_08220,Pragati Scholarship Scheme - Girls (Diploma),AICTE_001,aicte,technical diploma,12th Pass,1st Year,50,50000,600000,female,aicte-india.org,haryana,31-10-2026,78,TRUE,2584,1601,4166.666667,TRUE
SCHOL_08263,Pre-Matric Scholarship for Students with Disabilities,NSP_005,department of empowerment of persons with disabilities,pre-matric,8th Pass,10th Pass,0,4000,300000,pwd,scholarships.gov.in,haryana,31-10-2026,75,TRUE,305,979,333.3333333,TRUE
SCHOL_08272,Pre-Matric Scholarship for ST Students,NSP_002,department of social justice,pre-matric,8th Pass,10th Pass,0,3500,250000,st,scholarships.gov.in,haryana,31-10-2026,54,FALSE,2142,507,291.6666667,TRUE
SCHOL_08288,Tamil Nadu Post Matric Scholarship for SC/OBC,STATE_TN_001,tamil nadu government,post-matric,10th Pass,Postgraduate,0,5000,200000,sc/obc,tnscholarship.gov.in,haryana,31-10-2026,46,TRUE,1114,412,416.6666667,TRUE
SCHOL_08303,Ishan Uday Scholarship for NER,UGC_002,ugc,all,8th Pass,Research,50,10000,400000,ner students,ugc.ac.in,haryana,31-10-2026,75,TRUE,970,1606,833.3333333,TRUE
SCHOL_08334,PM YASASVI Scheme (OBC/EBC/DNT),SPECIAL_001,department of social justice,school,8th Pass,10th Pass,50,75000,600000,obc/ebc/dnt,scholarships.gov.in,haryana,31-10-2026,67,TRUE,441,794,6250,TRUE
SCHOL_08367,UP Post Matric Scholarship for SC/ST,STATE_UP_001,uttar pradesh government,post-matric,10th Pass,Postgraduate,0,5200,300000,sc/st,myscheme.up.nic.in,haryana,31-10-2026,73,FALSE,1491,246,433.3333333,TRUE
SCHOL_08379,Saksham Scholarship - Specially Abled (Diploma),AICTE_003,aicte,technical diploma,12th Pass,1st Year,40,50000,800000,pwd,aicte-india.org,haryana,31-10-2026,58,TRUE,1932,1790,4166.666667,TRUE
SCHOL_08383,Pragati Scholarship Scheme - Girls (Diploma),AICTE_001,aicte,technical diploma,12th Pass,1st Year,50,50000,600000,female,aicte-india.org,haryana,31-10-2026,88,TRUE,542,631,4166.666667,TRUE
SCHOL_08403,UP Post Matric Scholarship for SC/ST,STATE_UP_001,uttar pradesh government,post-matric,10th Pass,Postgraduate,0,5200,300000,sc/st,myscheme.up.nic.in,haryana,31-10-2026,74,FALSE,2271,735,433.3333333,TRUE
SCHOL_08412,Pragati Scholarship Scheme - Girls (Degree),AICTE_002,aicte,technical degree,Undergraduate,Postgraduate,60,50000,600000,female,aicte-india.org,haryana,31-10-2026,39,FALSE,1108,631,4166.666667,TRUE
SCHOL_08424,Swanath Scholarship (Diploma),AICTE_005,aicte,technical diploma,12th Pass,1st Year,55,40000,500000,all,aicte-india.org,haryana,31-10-2026,38,TRUE,1436,1523,3333.333333,TRUE
SCHOL_08446,Pre-Matric Scholarship for Students with Disabilities,NSP_005,department of empowerment of persons with disabilities,pre-matric,8th Pass,10th Pass,0,4000,300000,pwd,scholarships.gov.in,haryana,31-10-2026,57,TRUE,1253,1572,333.3333333,TRUE
SCHOL_08453,Saksham Scholarship - Specially Abled (Degree),AICTE_004,aicte,technical degree,Undergraduate,Postgraduate,50,50000,800000,pwd,aicte-india.org,haryana,31-10-2026,37,TRUE,1211,120,4166.666667,TRUE
SCHOL_08457,West Bengal Post Matric Scholarship for SC/ST/OBC,STATE_WB_001,west bengal government,post-matric,10th Pass,Postgraduate,0,4800,250000,sc/st/obc,wbsed.gov.in,haryana,31-10-2026,70,FALSE,1827,1674,400,TRUE
SCHOL_08475,Saksham Scholarship - Specially Abled (Degree),AICTE_004,aicte,technical degree,Undergraduate,Postgraduate,50,50000,800000,pwd,aicte-india.org,haryana,31-10-2026,36,TRUE,1616,240,4166.666667,TRUE
SCHOL_08499,UP Post Matric Scholarship for SC/ST,STATE_UP_001,uttar pradesh government,post-matric,10th Pass,Postgraduate,0,5200,300000,sc/st,myscheme.up.nic.in,haryana,31-10-2026,72,FALSE,2605,1677,433.3333333,TRUE
SCHOL_08506,Pre-Matric Scholarship for SC Students,NSP_001,department of social justice,pre-matric,8th Pass,10th Pass,0,3500,250000,sc,scholarships.gov.in,haryana,31-10-2026,76,TRUE,153,1292,291.6666667,TRUE
SCHOL_08538,ICAR Scholarship (Agricultural Studies),SPECIAL_004,department of agriculture,undergraduate,Undergraduate,Postgraduate,60,25000,600000,all,icar.org.in,haryana,31-10-2026,56,FALSE,249,1206,2083.333333,TRUE
SCHOL_08543,Pre-Matric Scholarship for Minorities,NSP_004,ministry of minority affairs,pre-matric,8th Pass,10th Pass,0,3500,250000,minority,scholarships.gov.in,haryana,31-10-2026,58,FALSE,933,980,291.6666667,TRUE
SCHOL_08559,Maharashtra Post Matric Scholarship for SC/ST/OBC,STATE_MH_001,maharashtra government,post-matric,10th Pass,Postgraduate,0,6000,250000,sc/st/obc,mahacsc.in,haryana,31-10-2026,58,FALSE,741,693,500,TRUE
SCHOL_08561,Saksham Scholarship - Specially Abled (Degree),AICTE_004,aicte,technical degree,Undergraduate,Postgraduate,50,50000,800000,pwd,aicte-india.org,haryana,31-10-2026,68,TRUE,2613,1486,4166.666667,TRUE
SCHOL_08567,Central Sector Scheme of Scholarship for College & University Students,NSP_012,department of higher education,undergraduate,Undergraduate,Postgraduate,50,10000,450000,all,scholarships.gov.in,haryana,31-10-2026,51,TRUE,2481,1382,833.3333333,TRUE
SCHOL_08580,Railway Scholarship Scheme,SPECIAL_003,ministry of railways,all,8th Pass,Postgraduate,0,8000,500000,railway wards,scholarships.gov.in,haryana,31-10-2026,82,FALSE,2477,1491,666.6666667,TRUE
SCHOL_08586,Saksham Scholarship - Specially Abled (Degree),AICTE_004,aicte,technical degree,Undergraduate,Postgraduate,50,50000,800000,pwd,aicte-india.org,haryana,31-10-2026,36,FALSE,622,628,4166.666667,TRUE
SCHOL_08592,Central Sector Top Class Education SC,SPECIAL_002,department of social justice,undergraduate,Undergraduate,Postgraduate,60,20000,400000,sc,scholarships.gov.in,haryana,31-10-2026,32,TRUE,1584,1253,1666.666667,TRUE
SCHOL_08602,Post-Matric Scholarship for SC Students,NSP_006,department of social justice,post-matric,10th Pass,Postgraduate,40,5000,250000,sc,scholarships.gov.in,haryana,31-10-2026,36,FALSE,1231,1338,416.6666667,TRUE
SCHOL_08609,Post-Matric Scholarship for Students with Disabilities,NSP_010,department of empowerment of persons with disabilities,post-matric,10th Pass,Postgraduate,40,6000,300000,pwd,scholarships.gov.in,haryana,31-10-2026,59,FALSE,1977,291,500,TRUE
SCHOL_08613,Post-Matric Scholarship for OBC Students,NSP_008,department of social justice,post-matric,10th Pass,Postgraduate,40,5000,300000,obc,scholarships.gov.in,haryana,31-10-2026,63,TRUE,1906,832,416.6666667,TRUE
SCHOL_08622,Tamil Nadu Post Matric Scholarship for SC/OBC,STATE_TN_001,tamil nadu government,post-matric,10th Pass,Postgraduate,0,5000,200000,sc/obc,tnscholarship.gov.in,haryana,31-10-2026,43,FALSE,2165,701,416.6666667,TRUE
SCHOL_08627,Saksham Scholarship - Specially Abled (Diploma),AICTE_003,aicte,technical diploma,12th Pass,1st Year,40,50000,800000,pwd,aicte-india.org,haryana,31-10-2026,81,FALSE,1213,1203,4166.666667,TRUE
SCHOL_08631,Post-Matric Scholarship for OBC Students,NSP_008,department of social justice,post-matric,10th Pass,Postgraduate,40,5000,300000,obc,scholarships.gov.in,haryana,31-10-2026,50,TRUE,400,356,416.6666667,TRUE
SCHOL_08635,Pragati Scholarship Scheme - Girls (Diploma),AICTE_001,aicte,technical diploma,12th Pass,1st Year,50,50000,600000,female,aicte-india.org,haryana,31-10-2026,65,TRUE,155,1920,4166.666667,TRUE
